"External ID","Nome","Categoria","Costo","Prezzo di Vendita","Quantità in possesso","Quantità prevista","Riferimento interno","Sequenza","Tipo Prodotto","Unità di misura"
"__export__.product_template_3309_7ef7f01d","Stampante, Label Printer, USB, QL-700, BROTHER","__export__.product_category_3","0.0","1.0","0.0","0.0","IT","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3310_feb10e3b","Stampante, Label Printer, WiFi/Serial/USB, QL-720NW, BROTHER","__export__.product_category_20","0.0","1.0","0.0","0.0","IT","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3232_d19cd394","Stampante, Laser, A4, Laserjet 1200, HP","__export__.product_category_20","0.0","1.0","0.0","0.0","IT","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3230_5c4f4197","Stampante, Laser, A4, Phaser 6130, Xerox","__export__.product_category_20","0.0","1.0","0.0","0.0","IT","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3231_e9c25fbc","Stampante, MFP, Laser, A4, Phaser 6121 MFP, Xerox","__export__.product_category_20","0.0","1.0","0.0","0.0","IT","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3233_12a5476f","Stampante, MFP, Laser, A4, WorkCentre 6605, Xerox","__export__.product_category_20","0.0","1.0","0.0","0.0","IT","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3698_21079b10","Stampante per Etichette; ZD420 TT; ZPL; USB; USB Host; BTLE; Modular Connectivity Slot - Ethernet;","__export__.product_category_11","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3717_b313095e","Stampante Zebra, ZEBRA ZD420; TTPrinter ZD420; Standard EZPL 203 DPI; ","__export__.product_category_3","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3628_2ee7be21","Stampate Corob","__export__.product_category_17","0.0","1.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2541_57ccd69c","Stazione Saldante, WS 81, Weller","__export__.product_category_11","0.0","1.0","0.0","'-1.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1714","Strumenti, Lettore memory card, LRW025URBEU","__export__.product_category_3","0.0","21.71","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2067_6caf5636","Strumenti, Multifunzione, U12, LabJack","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_4043_1685119c","Sunex PN DSL606, Campionatura","__export__.product_category_17","0.0","0.0","0.0","5.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_1904_f3dd73be","Supervisor, Reset, 3.08V, Open-Drain, MAX803SQ308D2, MICROCHIP, SOT-23, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-5-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1885_c8a5c6a2","Supervisor, Reset, 3.08V, Open-Drain, MCP121T-315E, MICROCHIP, SOT-23, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","B-3-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1886_47233672","Supervisor, Reset, 3.08V, Open-Drain, NCP803SN308T1G, ON, SOT-23, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","B-4-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1481","Supervisor, Reset, 4.65V, MAX690, Maxim, DIP8, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","B-8-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3805_52949652","Supporti per trasformatore Heater; Piedini trasformatore Heater; Heater;","__export__.product_category_25_3bd84a2e","0.73","0.73","353.0","353.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3455_d4979fb1","Supporti posteriore HEATER, Piedini Heater;Nylon + 30% Vetro; Raspanti; Heater;","__export__.product_category_25_3bd84a2e","12.0","12.0","93.0","93.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_57","Supporto Guida per barra DIN [108/140]","__export__.product_category_9","2.3","1.0","'-1.0","'-1.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_59","Supporto Guida per barra DIN tappo dx","__export__.product_category_9","0.39999999999999997","1.0","15.0","15.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_58","Supporto Guida per barra DIN tappo sx","__export__.product_category_9","0.39999999999999997","1.0","15.0","15.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2413_c13a3c29","Supporto Guida per barra DIN Viteria","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3473_3f5b1e1d","Supporto metallico con cella di carico  10 kg, UNITEC;","__export__.product_category_17","0.0","1.0","'-3.0","'-3.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2360_9abbf09c","supporto+shutter per test bench SEB","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2142_d2717dea","Sviluppo software a consuntivo","__export__.product_category_12","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3940_aebbc223","Sviluppo software a consuntivo consul.","__export__.product_category_12","0.0","50.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3158_957b1d83","Sviluppo software - Alessandro Cappellini","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2145_d90f974c","Sviluppo software - Alessandro Giannini","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2146_8b957a36","Sviluppo software - Alessandro Mamusa","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2171_a06c5737","Sviluppo software - Alessia Federico","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3020_398bc4ef","Sviluppo software - Alessio Lama","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3635_c337c3b3","Sviluppo software - Ambra Verzucoli","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_3382_683df1da","Sviluppo software - Andrea Beconcini","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2785_2f2bb45a","Sviluppo software - Andrea Favilli","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3311_1e95b8c2"," Sviluppo software - Andrea Righi","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2489_435beda4","Sviluppo software - Andrea Salti","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2174_4793ef39","Sviluppo software - Anna Fusco","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_11_fbc73821","Sviluppo software a preventivo","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2318_a31a37ee","Sviluppo software - Aurelien Rainone","__export__.product_category_13","0.0","37.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2611_4899a6ea","Sviluppo software - Christian Ghelardoni","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2147_3d87d7ea","Sviluppo software - Daniele Basile","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2351_4e8bc19e","Sviluppo software - Daniele D'Orazio","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2148_f2a8c0cf","Sviluppo software - Daniele Maccioni","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3532_3871c59f","Sviluppo software Davide Innocenti","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2169_fd71b892","Sviluppo software - David Mugnai","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2149_e67fbbef","Sviluppo software - Eli Green","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2168_a48cc767","Sviluppo software - Emilio Veloci","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2552_bed4b880","Sviluppo software - Eugenio Bargiacchi","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2150_ec21f415","Sviluppo software - Fabio Falzoi","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3398_ba8eacc9","Sviluppo software - Fabrizio Pellegrini","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3524_5d3310f3","Sviluppo software - Fabrizio Venere","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3662_bd4afda2","Sviluppo software - Federico Della Rovere","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_3157_3e8d5cb5","Sviluppo software - Francesco Cambi","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2151_aea992e8","Sviluppo software - Francesco Sacchi","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3437_9abd9131"," Sviluppo software - Giacomo Debidda","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3409_a65a8946","Sviluppo software - Gianni Massi","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2152_c544cbd2","Sviluppo software - Gianni Valdambrini","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3704_cb7a20ae","Sviluppo software - Giorgio Buffa","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2641_214eec6f","Sviluppo software - Giorgio Marcias","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2153_68483e6c","Sviluppo software - Giovanni Bajo","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3627_b4d6ad50","Sviluppo software - Giuseppe Chiarella","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2628_578355cb","Sviluppo software - Giuseppe Pagano","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2160_74e55cd7","Sviluppo software - Iacopo Marmorini","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3238_c943de4c","Sviluppo software - Ilaria Salvalaggio","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2154_83a7591b","Sviluppo software - Ivan Nikolaev","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2488_06208033","Sviluppo software - Lorenzo Baglioni","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2155_5208cd00","Sviluppo software - Lorenzo Berni","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2156_fb39715d","Sviluppo software - Lorenzo Mancini","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2490_5bad7f10","Sviluppo software - Lorenzo Masini","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2474_51ffb16e","Sviluppo software - Lorenzo Savini","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2157_62c3c166","Sviluppo software - Lorenzo Villani","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2414_e2a8f837","Sviluppo software - Luca Benci","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3406_0df96d11","Sviluppo software - Luca Bennati","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2491_1bbbb4e7","Sviluppo software - Luca Bonato","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2158_da1d73bc","Sviluppo software - Luca Ottaviano","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2170_3a48bc10","Sviluppo software - Lucia Angelini","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2159_51a61013","Sviluppo software - Marco Fais","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2612_9ac524b7","Sviluppo software - Massimiliano Atzori","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2161_a943ddde","Sviluppo software - Matteo Baracani","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2173_f8742dfe","Sviluppo software - Matteo Benci","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2143_8c530e41","Sviluppo software - Matteo Bertini","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2905_98c7c4aa","Sviluppo software - Matteo Canu","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3510_ddd4a408","Sviluppo software - Maziar Entezar","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2172_baae6312","Sviluppo software - Mena Marotta","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2162_8860c738","Sviluppo software - Mirko Damiani","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_12_519df6aa","Sviluppo software misto a preventivo / consuntivo","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_2163_a16f7bd0","Sviluppo software - Mohamed Machkour","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3508_ca61a398","Sviluppo software - Nadir Sampaoli","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3239_804ceccd","Sviluppo software - Nicola Ferruzzi","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2381_c65b4e7d","Sviluppo software - Pietro Lorefice","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3634_300ab044","Sviluppo software - Pietro Mantovani","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_2164_6823beb7","Sviluppo software - Riccardo Ferrazzo","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2166_84ec8ff1","Sviluppo software - Roberto Gianassi","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2165_7c76bd95","Sviluppo software - Simone Zinanni","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2167_153a448e","Sviluppo software - Stefano Fedrigo","__export__.product_category_13","0.0","0.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_3531_3183089c","Sviluppo software - Tommaso Bonvicini","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_2394_9a564786","Sviluppo software - Tommaso Visconti","__export__.product_category_13","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_hour"
"__export__.product_template_1809_cf2c551c","Switch, Analog, Quad, SPST, ADG441BRZ, Analog Device, SOIC16, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","B-2-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3716_614d4325","Switch di rete 16 porte POE; 1690.20830; Comelz;","__export__.product_category_17","0.0","1.0","1.0","1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3143_9190d162","SWITCH ETHERNET, 48(+4) porte LINKSYS/CISCO","__export__.product_category_15","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2536_f7014827","Switch, High Side, MOS, 1 Channel, BTS4142, Infineon, SOT223, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","G-8-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2535_462d080d","Switch, High Side, MOS, 1 Channel, BTS542, Infineon, TO252, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","G-8-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2534_95649834","Switch, High Side, MOS, 2 Channel, BTS5210G, Infineon, DSO14, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","G-8-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2533_ebdc4fbd","Switch, High Side, MOS, 2 Channel, BTS5210L, Infineon, DSO12, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","G-8-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2226_5e2608c2","Switch, High Side, MOSFET, Smart, FPF2124, FAIRCHILD, SOT-23-5, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","G-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1476","Switch, High Side, MOS, PROFET, 2 Channel, BTS5231-2GS, Infineon, SOIC, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","E-7-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2325_3b18b4b6","Switch, High Side, MOS, PROFET, 2 Channel, BTS5231-2GS, Infineon, SOIC, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1907_bdef4a65","Switching Regulator, 3 Buck, DC/DC, TPS65251, Texas, 40VQFN, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","E-1-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2435_6a54bd00","Switching Regulator, Boost, 3.0A, 2.9-18Vin, 2.9-38Vout, TPS61175PWP, TEXAS, TSSOP14, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","M-3-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2326_a287fe57","Switching Regulator, Buck, 3.0A, 4.5-42Vin, LM22670TJ-ADJ, TEXAS, TO263, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_376","Switching Regulator, Buck, 3.0A, 4.5-42Vin, LM22670TJ-ADJ, TEXAS, TO263, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","E-4-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1583","Switching Regulator, Buck, DC/DC, LM2575T-ADJ, Texas, TO-220-5, THD -$","__export__.product_category_3","1.5599999999999998","1.0","0.0","0.0","E-1-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1329","Switching Regulator, Buck, LM22670MR-ADJ, 3.0A, 4.5-42Vin, PSOP8, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","E-4-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3776_568a4009","Switching Regulator, Buck, LM22670MRE-5.0 3.0A, 4.5-42Vin, PSOP8, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","E-4-3","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_1330","Switching Regulator, Buck, LM22671MRE-ADJ, 0.5A, 4.5-42Vin, PSOP8, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","E-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2739_e9587853","Switching Regulator, Buck, LM5085MY/NOPB, 1MHz, 4.5-75Vin, MSOP8, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","M-6-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2769_5d0e0e52"," Switching Regulator, Buck, LP3906SQ-JXXI/NOPB, 2MHz, 2-3.5Vin, 1.5A, WQFN24, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","O-7-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1328","Switching Regulator, Buck, LT1776C, Linear Technology, 0,4A, 5-40Vin, DIP8, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","E-6-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1788_cd98a983","Switching Regulator, Flyback Converter, DC/DC, LT3748EM, Linear Technology, MSOP, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","E-1-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2255_d6755537","Switching Regulator, Flyback Converter, DC/DC, LT3748EMS, Linear Technology, MSOP, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2129_efdb76da","Switching Regulator, Flyback Converter, DC/DC, LT3748IMS, Linear Technology, MSOP, SMD","__export__.product_category_9","3.5","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3252_e16c9cc2","Switching Regulator, Flyback, DC/DC, 2.8-42V, 12KHz, LT8302ES8E, Linear Technology, SO-8, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","L-3-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_4054_108e22f8","Switch PoE","__export__.product_category_3","0.0","0.0","'-1.0","'-1.0","Strum","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2928_29cd42ab","Switch, SPDT, 3A, 250V, ABV1210618, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","G-9-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_709","Switch, Tactile, 4.3mm, SPST-NO, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2445_4e6c2326","Switch, Tactile, KSEK43G LFS, C & K COMPONENTS, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","M-4-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_708","Switch, Tactile, SPST-NO, 3CTL6, MULTIMEC, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1764_86dcf641","Switch, Tactile, SPST-NO, TE CONNECTIVITY, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2427_d142e459","Switch, Toggle, A Levetta, SPDT, 2MS1T1B5M2RE, MULTIMEC, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","M-3-1","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2202_68a16120","Switch, USB Power, SSP2526A-2EN-L, EXAR, SOIC8, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","G-2-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2560_ad587b4d"," Synology DiskStation NAS DS1513+","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3404_1b1fed47","Synology DiskStation NAS DS1515+","product.product_category_all","0.0","1.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3965_0090f6b7","Synology DS1515+ Server di Memoria Dati (5 unità Bay NAS 2,4GHz CPU 2GB), Nero rotto NON funzionante","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3563_0249caf4","T302 SN 415407, PF00H472.RD, Powersoft","__export__.product_category_17","0.0","1.0","'-1.0","'-2.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3644_4cf4e7c3","T604 S/N 484676, Powersoft","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3852_55c7d332","T604 S/N 497627, Powersoft","product.product_category_all","0.0","0.0","'-2.0","'-2.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3121_b342d941","TADJE1020065rev 1.0.0","product.product_category_all","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3472_cae0588c","tappetino mouse, Unitec","__export__.product_category_17","0.0","1.0","'-3.0","'-3.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3497_789e12f7","Tastiera USB","__export__.product_category_17","0.0","1.0","'-4.0","'-4.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3921_e500f43e","TecnoSens Multisensor Board (con 5x capsule sensore), SN: 20190044","__export__.product_category_17","0.0","0.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3920_a2bdcb70","TecnoSens THECLA-4C, SN: 19051130018","__export__.product_category_17","0.0","0.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_37_8af08e29","Telefono","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Servizio","uom.product_uom_unit"
"__export__.product_template_23_14caa7dd","Telefono cell.","__export__.product_category_6","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3494_972412f8","telefono ISDN ","__export__.product_category_17","0.0","1.0","'-7.0","'-7.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3495_04b68984","telefono OPERATORE","__export__.product_category_17","0.0","1.0","'-1.0","'-1.0","","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3810_e03730c1","Telo Bianco per Webinar","__export__.product_category_26_6aad9a7f","1.0","1.0","'-1.0","'-1.0","Techlabs","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2988_374a1c0a","TEMP SENSOR READER RS232 (TSR)","__export__.product_category_16","0.0","1.0","10.0","10.0","PCB","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2375_831109f8","Terminal 2","__export__.product_category_17","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
